261 3208.703800 1.098E-22 1.699E+01.06880.124 1773.05420.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 20f     3566431212 2 1 1 1   117.0  123.0
261 3208.757800 1.208E-23 2.221E+01.05600.104 2119.23390.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 27f     3466431212 2 1 1 1    53.0   55.0
261 3208.808800 4.685E-23 1.699E+01.06880.124 1722.20200.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 20e     3566431212 2 1 1 1    39.0   41.0
261 3208.815800 1.782E-22 2.219E+01.05780.107 1557.49170.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 26f     3666431212 2 1 1 1    51.0   53.0
261 3208.844800 4.529E-22 1.977E+01.04500.081 1397.90800.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    P 34e     4666431212 2 1 1 1    67.0   69.0
261 3208.994800 3.270E-24 2.468E+01.05410.101 2417.38380.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 28e     3466431212 2 1 1 1    55.0   57.0
261 3209.123800 2.493E-23 1.381E+01.06530.118 2055.32980.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 22f     3466431212 2 1 1 1   129.0  135.0
261 3209.361800 5.304E-23 1.363E+01.06710.121 1887.53610.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 21f     3466431212 2 1 1 1   123.0  129.0
261 3209.380800 8.287E-24 1.381E+01.06530.118 2055.92160.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 22e     3466431212 2 1 1 1    43.0   45.0
261 3209.394800 3.513E-23 2.122E+01.05600.104 2116.18310.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 27e     3466431212 2 1 1 1   159.0  165.0
261 3209.523800 1.765E-23 1.363E+01.06710.121 1887.89270.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 21e     3466431212 2 1 1 1    41.0   43.0
261 3209.647800 5.501E-23 2.042E+01.06880.124 1726.87870.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    P 20e     3566431212 2 1 1 1    39.0   41.0
261 3209.940800 1.078E-22 1.971E+01.04910.091 1899.20250.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 31f     3566431212 2 1 1 1   183.0  189.0
261 3210.016305 1.002E-20 2.764E+01.05240.098 1022.45180.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    P 29e     466643 2 2 2 1 1 1   171.0  177.0
261 3210.087800 3.173E-23 1.995E+01.05600.104 2124.30980.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    P 27e     3466431212 2 1 1 1   159.0  165.0
261 3210.132800 1.844E-22 1.750E+01.05970.110 1493.15200.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 25e     3666431212 2 1 1 1    49.0   51.0
261 3210.245800 2.266E-23 2.426E+01.05600.104 2233.81910.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 27f     3466431212 2 1 1 1   159.0  165.0
261 3210.248800 2.576E-23 1.111E+01.06710.121 1993.96350.75-.001000 010 1 3 1-1+ u 000 0 2 0 0+ g                    P 21e     3466431212 2 1 1 1   123.0  129.0
261 3210.291800 2.160E-23 2.289E+01.05600.104 2231.71410.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    P 27f     3466431212 2 1 1 1   159.0  165.0
261 3210.454800 1.570E-22 1.896E+00.07870.147  913.37140.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P 12f     3566431212 2 1 1 1    23.0   25.0
261 3210.478800 4.775E-22 1.915E+00.07870.147  912.63940.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P 12e     3566431212 2 1 1 1    69.0   75.0
261 3210.484800 5.083E-22 2.129E+01.06160.113 1316.29740.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 24e     3666431212 2 1 1 1    47.0   49.0
261 3210.485800 1.016E-22 2.224E+01.05070.094 1703.32690.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    P 30e     3666431212 2 1 1 1    59.0   61.0
261 3210.545800 3.129E-23 1.974E+01.06880.124 1835.88350.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    P 20f     3566431212 2 1 1 1    39.0   41.0
261 3210.550800 2.732E-22 2.041E+01.05070.094 1708.15770.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    P 30f     3666431212 2 1 1 1   177.0  183.0
261 3210.632800 1.513E-23 2.713E+01.05600.104 2339.88160.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    P 27e     3466431212 2 1 1 1   159.0  165.0
261 3210.668800 7.519E-24 2.426E+01.05600.104 2234.74560.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 27e     3466431212 2 1 1 1    53.0   55.0
262 3210.706100 1.680E-22 3.721E+01.05070.094 1066.68510.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      P 30e     006643 0 0 2 1 1 1   472.0  488.0
261 3210.787800 2.043E-22 2.653E+01.05070.094 1821.83440.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 30e     3666431212 2 1 1 1   177.0  183.0
261 3210.912800 4.376E-24 2.473E+01.05600.104 2349.99270.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 27f     3466431212 2 1 1 1    53.0   55.0
261 3211.013800 1.637E-21 2.321E+01.06160.113 1319.42180.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 24f     3666431212 2 1 1 1   141.0  147.0
261 3211.211800 4.419E-23 1.703E+01.07040.126 1723.59510.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 19f     3566431212 2 1 1 1    37.0   39.0
261 3211.257800 1.924E-23 2.540E+01.05410.101 2284.42140.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    P 28e     3466431212 2 1 1 1   165.0  171.0
261 3211.328800 1.677E-22 1.704E+01.07040.126 1675.28200.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 19e     3566431212 2 1 1 1   111.0  117.0
261 3211.344800 6.784E-22 2.179E+01.05970.110 1496.18980.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 25f     3666431212 2 1 1 1   147.0  153.0
261 3211.373800 4.754E-23 2.226E+01.05780.107 2055.65330.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 26f     3466431212 2 1 1 1   153.0  159.0
261 3211.521800 1.305E-23 2.474E+01.05600.104 2351.23800.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 27e     3466431212 2 1 1 1   159.0  165.0
261 3211.601651 1.892E-21 1.929E+01.04630.083 1318.15110.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    P 33e     466643 2 2 2 1 1 1   195.0  201.0
261 3211.651800 1.021E-23 1.385E+01.06710.121 2003.44760.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 21f     3466431212 2 1 1 1    41.0   43.0
261 3211.865800 2.141E-23 1.366E+01.06880.124 1838.04390.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 20f     3466431212 2 1 1 1    39.0   41.0
261 3211.870800 3.055E-23 1.384E+01.06710.121 2003.94510.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 21e     3466431212 2 1 1 1   123.0  129.0
261 3212.001800 1.535E-23 2.128E+01.05780.107 2052.87770.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 26e     3466431212 2 1 1 1    51.0   53.0
261 3212.012800 6.415E-23 1.367E+01.06880.124 1838.33940.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 20e     3466431212 2 1 1 1   117.0  123.0
261 3212.152800 1.975E-22 2.050E+01.07040.126 1679.57030.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    P 19e     3566431212 2 1 1 1   111.0  117.0
261 3212.526800 4.963E-23 1.977E+01.05070.094 1826.17070.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 30f     3666431212 2 1 1 1    59.0   61.0
261 3212.640735 4.460E-21 2.752E+01.05410.101  954.36480.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    P 28e     466643 2 2 2 1 1 1    55.0   57.0
261 3212.710800 1.390E-23 2.000E+01.05780.107 2060.43330.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    P 26e     3466431212 2 1 1 1    51.0   53.0
261 3212.743800 7.026E-22 1.744E+01.06160.113 1434.43190.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 24e     3666431212 2 1 1 1   141.0  147.0
261 3212.806800 1.041E-23 1.115E+01.06880.124 1944.49930.75-.001000 010 1 3 1-1+ u 000 0 2 0 0+ g                    P 20e     3466431212 2 1 1 1    39.0   41.0
261 3212.847800 9.910E-24 2.432E+01.05780.107 2170.23750.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 26f     3466431212 2 1 1 1    51.0   53.0
261 3212.919800 9.453E-24 2.296E+01.05780.107 2168.12480.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    P 26f     3466431212 2 1 1 1    51.0   53.0
261 3212.970800 4.942E-22 1.901E+00.07960.150  885.03550.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P 11f     3566431212 2 1 1 1    63.0   69.0
261 3212.998800 1.667E-22 1.918E+00.07960.150  884.41610.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P 11e     3566431212 2 1 1 1    21.0   23.0
261 3213.058800 1.119E-22 1.976E+01.07040.126 1788.73490.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    P 19f     3566431212 2 1 1 1   111.0  117.0
261 3213.061800 1.910E-21 2.122E+01.06350.116 1259.97250.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 23e     3666431212 2 1 1 1   135.0  141.0
261 3213.158800 4.156E-22 2.234E+01.05240.098 1632.98440.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    P 29e     3666431212 2 1 1 1   171.0  177.0
261 3213.214800 2.962E-23 2.433E+01.05780.107 2171.04150.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 26e     3466431212 2 1 1 1   153.0  159.0
261 3213.217800 1.251E-22 2.062E+01.05240.098 1637.50560.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    P 29f     3666431212 2 1 1 1    57.0   59.0
261 3213.257800 6.617E-24 2.721E+01.05780.107 2276.38650.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    P 26e     3466431212 2 1 1 1    51.0   53.0
262 3213.299100 2.270E-22 3.732E+01.05240.098  997.94800.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      P 29e     006643 0 0 2 1 1 1   456.0  472.0
261 3213.482800 9.235E-23 2.649E+01.05240.098 1751.42380.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 29e     3666431212 2 1 1 1    57.0   59.0
261 3213.525800 1.723E-23 2.480E+01.05780.107 2286.36300.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 26f     3466431212 2 1 1 1   153.0  159.0
261 3213.542800 6.809E-22 2.302E+01.06350.116 1262.84800.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 23f     3666431212 2 1 1 1    45.0   47.0
261 3213.709800 1.578E-22 1.707E+01.07190.129 1676.48970.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 18f     3566431212 2 1 1 1   105.0  111.0
261 3213.834800 6.573E-23 1.708E+01.07190.129 1630.70280.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 18e     3566431212 2 1 1 1    35.0   37.0
261 3213.863800 2.834E-22 2.141E+01.06160.113 1437.23710.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 24f     3666431212 2 1 1 1    47.0   49.0
261 3213.882800 8.523E-24 2.548E+01.05600.104 2218.60030.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    P 27e     3466431212 2 1 1 1    53.0   55.0
261 3213.977800 2.053E-23 2.233E+01.05970.110 1994.42630.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 25f     3466431212 2 1 1 1    49.0   51.0
261 3214.047800 5.714E-24 2.481E+01.05780.107 2287.45240.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 26e     3466431212 2 1 1 1    51.0   53.0
261 3214.170800 3.710E-23 1.388E+01.06880.124 1953.91770.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 20f     3466431212 2 1 1 1   117.0  123.0
261 3214.342372 8.932E-22 1.938E+01.04770.087 1240.72600.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    P 32e     466643 2 2 2 1 1 1    63.0   65.0
261 3214.353800 1.234E-23 1.388E+01.06880.124 1954.33170.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 20e     3466431212 2 1 1 1    39.0   41.0
261 3214.381800 7.672E-23 1.370E+01.07040.126 1790.90310.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 19f     3466431212 2 1 1 1   111.0  117.0
261 3214.494800 2.555E-23 1.370E+01.07040.126 1791.14560.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 19e     3466431212 2 1 1 1    37.0   39.0
261 3214.592800 5.956E-23 2.134E+01.05970.110 1991.91320.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 25e     3466431212 2 1 1 1   147.0  153.0
261 3214.651800 7.765E-23 2.058E+01.07190.129 1634.62870.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    P 18e     3566431212 2 1 1 1    35.0   37.0
261 3215.100800 2.068E-22 2.019E+01.05240.098 1755.48240.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 29f     3666431212 2 1 1 1   171.0  177.0
261 3215.253045 1.764E-20 2.740E+01.05600.104  888.61540.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    P 27e     466643 2 2 2 1 1 1   159.0  165.0
261 3215.325800 5.412E-23 2.007E+01.05970.110 1998.92370.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    P 25e     3466431212 2 1 1 1   147.0  153.0
261 3215.342800 2.936E-22 1.739E+01.06350.116 1378.05290.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 23e     3666431212 2 1 1 1    45.0   47.0
261 3215.348800 3.732E-23 1.119E+01.07040.126 1897.37880.75-.001000 010 1 3 1-1+ u 000 0 2 0 0+ g                    P 19e     3466431212 2 1 1 1   111.0  117.0
261 3215.441800 3.851E-23 2.439E+01.05970.110 2109.00170.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 25f     3466431212 2 1 1 1   147.0  153.0
261 3215.473800 1.694E-22 1.907E+00.08080.154  859.05940.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P 10f     3566431212 2 1 1 1    19.0   21.0
261 3215.504800 5.134E-22 1.922E+00.08080.154  858.54300.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P 10e     3566431212 2 1 1 1    57.0   63.0
261 3215.533800 3.675E-23 2.304E+01.05970.110 2106.88090.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    P 25f     3466431212 2 1 1 1   147.0  153.0
261 3215.561800 4.380E-23 1.976E+01.07190.129 1743.93880.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    P 18f     3566431212 2 1 1 1    35.0   37.0
261 3215.628800 7.868E-22 2.114E+01.06530.118 1205.98740.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 22e     3666431212 2 1 1 1    43.0   45.0
261 3215.755800 1.279E-23 2.439E+01.05970.110 2109.69530.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 25e     3466431212 2 1 1 1    49.0   51.0
261 3215.818800 1.865E-22 2.243E+01.05410.101 1564.97550.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    P 28e     3666431212 2 1 1 1    55.0   57.0
261 3215.870800 5.085E-22 2.081E+01.05410.101 1569.19710.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    P 28f     3666431212 2 1 1 1   165.0  171.0
261 3215.874800 2.572E-23 2.730E+01.05970.110 2215.22630.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    P 25e     3466431212 2 1 1 1   147.0  153.0
262 3215.883100 3.020E-22 3.732E+01.05410.101  931.49100.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      P 28e     006643 0 0 2 1 1 1   440.0  456.0
261 3216.062800 2.515E-21 2.282E+01.06530.118 1208.62410.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 22f     3666431212 2 1 1 1   129.0  135.0
261 3216.128800 7.441E-24 2.486E+01.05970.110 2225.08110.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 25f     3466431212 2 1 1 1    49.0   51.0
261 3216.163800 3.710E-22 2.645E+01.05410.101 1683.34920.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 28e     3666431212 2 1 1 1   165.0  171.0
261 3216.199800 6.172E-23 1.712E+01.07330.132 1631.73790.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 17f     3566431212 2 1 1 1    33.0   35.0
261 3216.328800 2.285E-22 1.712E+01.07330.132 1588.46440.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 17e     3566431212 2 1 1 1    99.0  105.0
261 3216.372800 1.052E-21 2.105E+01.06350.116 1380.63460.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 23f     3666431212 2 1 1 1   135.0  141.0
261 3216.505800 3.355E-23 2.556E+01.05780.107 2155.11230.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    P 26e     3466431212 2 1 1 1   153.0  159.0
261 3216.569800 7.872E-23 2.238E+01.06160.113 1935.55290.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 24f     3466431212 2 1 1 1   141.0  147.0
261 3216.571800 2.222E-23 2.487E+01.05970.110 2226.02710.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 25e     3466431212 2 1 1 1   147.0  153.0
261 3216.679800 1.477E-23 1.391E+01.07040.126 1906.74070.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 19f     3466431212 2 1 1 1    37.0   39.0
261 3216.830800 4.424E-23 1.392E+01.07040.126 1907.08180.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 19e     3466431212 2 1 1 1   111.0  117.0
261 3216.877800 3.011E-23 1.374E+01.07190.129 1746.11440.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 18f     3466431212 2 1 1 1    35.0   37.0
261 3216.969800 9.023E-23 1.374E+01.07190.129 1746.31120.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 18e     3466431212 2 1 1 1   105.0  111.0
261 3217.066339 3.752E-21 1.948E+01.04910.091 1165.63350.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    P 31e     466643 2 2 2 1 1 1   183.0  189.0
261 3217.144800 2.708E-22 2.066E+01.07330.132 1592.05400.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    P 17e     3566431212 2 1 1 1    99.0  105.0
261 3217.166800 2.535E-23 2.140E+01.06160.113 1933.28960.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 24e     3466431212 2 1 1 1    47.0   49.0
261 3217.663800 9.447E-23 2.060E+01.05410.101 1687.13920.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 28f     3666431212 2 1 1 1    55.0   57.0
261 3217.853528 7.655E-21 2.728E+01.05780.107  825.20440.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    P 26e     466643 2 2 2 1 1 1    51.0   53.0
261 3217.876800 1.466E-23 1.123E+01.07190.129 1852.60310.75-.001000 010 1 3 1-1+ u 000 0 2 0 0+ g                    P 18e     3466431212 2 1 1 1    35.0   37.0
261 3217.930800 1.090E-21 1.735E+01.06530.118 1324.01590.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 22e     3666431212 2 1 1 1   129.0  135.0
261 3217.932800 2.311E-23 2.014E+01.06160.113 1939.78100.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    P 24e     3466431212 2 1 1 1    47.0   49.0
261 3217.961800 5.113E-22 1.915E+00.08200.158  835.44320.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P  9f     3566431212 2 1 1 1    51.0   57.0
261 3217.994800 1.718E-22 1.927E+00.08200.158  835.02080.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P  9e     3566431212 2 1 1 1    17.0   19.0
261 3218.025800 1.641E-23 2.445E+01.06160.113 2050.11250.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 24f     3466431212 2 1 1 1    47.0   49.0
261 3218.055800 1.521E-22 1.976E+01.07330.132 1701.49580.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    P 17f     3566431212 2 1 1 1    99.0  105.0
261 3218.135800 1.567E-23 2.311E+01.06160.113 2047.98380.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    P 24f     3466431212 2 1 1 1    47.0   49.0
261 3218.183800 2.879E-21 2.107E+01.06710.121 1154.34300.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 21e     3666431212 2 1 1 1   123.0  129.0
261 3218.291800 4.910E-23 2.446E+01.06160.113 2050.70680.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 24e     3466431212 2 1 1 1   141.0  147.0
262 3218.457000 3.990E-22 3.751E+01.05600.104  867.31600.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      P 27e     006643 0 0 2 1 1 1   424.0  440.0
261 3218.464800 7.440E-22 2.253E+01.05600.104 1499.30110.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    P 27e     3666431212 2 1 1 1   159.0  165.0
261 3218.483800 1.096E-23 2.739E+01.06160.113 2156.40260.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    P 24e     3466431212 2 1 1 1    47.0   49.0
261 3218.507800 2.268E-22 2.100E+01.05600.104 1503.23340.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    P 27f     3666431212 2 1 1 1    53.0   55.0
261 3218.572800 1.019E-21 2.264E+01.06710.121 1156.75130.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 21f     3666431212 2 1 1 1    41.0   43.0
261 3218.680800 2.139E-22 1.716E+01.07460.135 1589.33960.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 16f     3566431212 2 1 1 1    93.0   99.0
261 3218.720800 2.855E-23 2.494E+01.06160.113 2166.14750.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 24f     3466431212 2 1 1 1   141.0  147.0
261 3218.809800 8.694E-23 1.716E+01.07460.135 1548.56670.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    P 16e     3566431212 2 1 1 1    31.0   33.0
261 3218.832800 1.635E-22 2.641E+01.05600.104 1617.61180.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 27e     3666431212 2 1 1 1    53.0   55.0
261 3218.872800 4.281E-22 2.069E+01.06530.118 1326.38350.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 22f     3666431212 2 1 1 1    43.0   45.0
261 3219.094800 9.479E-24 2.494E+01.06160.113 2166.96290.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    P 24e     3466431212 2 1 1 1    47.0   49.0
261 3219.123800 1.449E-23 2.565E+01.05970.110 2093.95950.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    P 25e     3466431212 2 1 1 1    49.0   51.0
261 3219.150800 3.310E-23 2.244E+01.06350.116 1879.03310.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 23f     3466431212 2 1 1 1    45.0   47.0
261 3219.180800 5.217E-23 1.395E+01.07190.129 1861.91780.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 18f     3466431212 2 1 1 1   105.0  111.0
261 3219.301800 1.737E-23 1.395E+01.07190.129 1862.19540.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    P 18e     3466431212 2 1 1 1    35.0   37.0
261 3219.365800 1.048E-22 1.377E+01.07330.132 1703.67860.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 17f     3466431212 2 1 1 1    99.0  105.0
261 3219.438800 3.490E-23 1.377E+01.07330.132 1703.83630.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    P 17e     3466431212 2 1 1 1    33.0   35.0
261 3219.632800 1.034E-22 2.075E+01.07460.135 1551.84620.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    P 16e     3566431212 2 1 1 1    31.0   33.0
261 3219.725800 9.583E-23 2.145E+01.06350.116 1877.00650.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    P 23e     3466431212 2 1 1 1   135.0  141.0
261 3219.774514 1.731E-21 1.961E+01.05070.094 1092.87510.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    P 30e     466643 2 2 2 1 1 1    59.0   61.0
261 3220.217800 3.830E-22 2.100E+01.05600.104 1621.14180.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    P 27f     3666431212 2 1 1 1   159.0  165.0
261 3220.390800 5.110E-23 1.128E+01.07330.132 1810.17430.75-.001000 010 1 3 1-1+ u 000 0 2 0 0+ g                    P 17e     3466431212 2 1 1 1    99.0  105.0
261 3220.436800 1.672E-22 1.923E+00.08340.162  814.18760.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P  8f     3566431212 2 1 1 1    15.0   17.0
261 3220.442178 2.950E-20 2.715E+01.05970.110  764.13310.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    P 25e     466643 2 2 2 1 1 1   147.0  153.0
261 3220.470800 5.049E-22 1.933E+00.08340.162  813.84950.75-.001000 100 1 0 1 0  g 000 0 1 0 1  u                    P  8e     3566431212 2 1 1 1    45.0   51.0
261 3220.506800 4.433E-22 1.730E+01.06710.121 1272.32200.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    P 21e     3666431212 2 1 1 1    41.0   43.0
261 3220.532800 8.762E-23 2.021E+01.06350.116 1883.00510.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    P 23e     3466431212 2 1 1 1   135.0  141.0
261 3220.541800 5.785E-23 1.979E+01.07460.135 1661.40670.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    P 16f     3566431212 2 1 1 1    31.0   33.0
261 3220.599800 6.212E-23 2.452E+01.06350.116 1993.57130.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 23f     3466431212 2 1 1 1   135.0  141.0
261 3220.723800 5.936E-23 2.319E+01.06350.116 1991.43440.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    P 23f     3466431212 2 1 1 1   135.0  141.0
261 3220.728800 1.155E-21 2.101E+01.06880.124 1105.04020.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 20e     3666431212 2 1 1 1    39.0   41.0
261 3220.822800 2.066E-23 2.453E+01.06350.116 1994.07670.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    P 23e     3466431212 2 1 1 1    45.0   47.0
262 3221.023000 5.210E-22 3.774E+01.05780.107  805.42300.75-.001000 001 0 0 0 0+   000 0 0 0 0+                      P 26e     006643 0 0 2 1 1 1   408.0  424.0
261 3221.074800 3.665E-21 2.247E+01.06880.124 1107.23020.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    P 20f     3666431212 2 1 1 1   117.0  123.0
