 54 2017.369203 3.211E-24 1.469E+01.04830.051 1122.28540.67-.002827              1              0                    P 24      475623 510 5 5 1 8   282.0  294.0
 51 2018.148830 7.633E-22 1.486E+01.04540.048 1667.97090.67-.002815              1              0                    P 29      475623 510 5 5 1 8    57.0   59.0
 56 2018.322527 1.217E-28 3.024E+01.06180.068 2167.76180.75-.002418              2              1                    P  7      475663 510 5 5 1 8   156.0  180.0
 54 2018.387369 3.666E-31 4.490E+01.05690.062 4493.72130.74-.002736              3              2                    P 12      475663 510 5 5 1 8   138.0  150.0
 54 2018.610061 1.756E-27 2.959E+01.05240.056 2750.75030.68-.002828              2              1                    P 18      475663 510 5 5 1 8   210.0  222.0
 55 2018.612772 7.407E-24 1.496E+01.06180.068   97.78300.75-.002418              1              0                    P  7      475663 510 5 5 1 8    26.0   30.0
 56 2019.523103 8.771E-25 1.465E+01.05610.060  325.49480.73-.002765              1              0                    P 13      475663 510 5 5 1 8   300.0  324.0
 52 2019.546167 1.877E-29 4.596E+01.06180.068 4267.89590.75-.002418              3              2                    P  7      475663 510 5 5 1 8    26.0   30.0
 53 2019.681257 3.357E-30 4.648E+01.06320.069 4234.54990.74-.002298              3              2                    P  6      475663 510 5 5 1 8    11.0   13.0
 51 2020.601738 7.300E-25 2.989E+01.04900.052 3192.98150.67-.002829              2              1                    P 23      475623 510 5 5 1 8    45.0   47.0
 52 2020.782823 5.868E-22 1.469E+01.05170.055  697.62190.67-.002831              1              0                    P 19      475663 510 5 5 1 8    74.0   78.0
 52 2020.887686 1.788E-25 2.971E+01.05610.060 2427.41530.73-.002765              2              1                    P 13      475663 510 5 5 1 8    50.0   54.0
 53 2021.241466 3.779E-26 2.977E+01.05690.062 2375.08220.74-.002736              2              1                    P 12      475663 510 5 5 1 8    23.0   25.0
 53 2021.358670 1.401E-22 1.470E+01.05240.056  625.54630.68-.002828              1              0                    P 18      475663 510 5 5 1 8    35.0   37.0
 51 2021.561199 2.732E-28 4.514E+01.05310.057 4837.07170.69-.002822              3              2                    P 17      475663 510 5 5 1 8    33.0   35.0
 54 2021.853362 4.768E-24 1.480E+01.04900.052 1032.65650.67-.002829              1              0                    P 23      475623 510 5 5 1 8   270.0  282.0
 56 2022.055745 1.180E-28 3.081E+01.06320.069 2142.93750.74-.002298              2              1                    P  6      475663 510 5 5 1 8   132.0  156.0
 55 2022.284809 7.164E-24 1.525E+01.06320.069   73.34020.74-.002298              1              0                    P  6      475663 510 5 5 1 8    22.0   26.0
 54 2022.429175 4.172E-31 4.534E+01.05770.063 4449.59470.75-.002699              3              2                    P 11      475663 510 5 5 1 8   126.0  138.0
 54 2022.875539 2.299E-27 2.982E+01.05310.057 2684.02950.69-.002822              2              1                    P 17      475663 510 5 5 1 8   198.0  210.0
 51 2022.914455 1.266E-21 1.496E+01.04600.049 1557.06070.67-.002817              1              0                    P 28      475623 510 5 5 1 8    55.0   57.0
 55 2023.071067 1.653E-28 1.864E+01.08030.087 2043.69180.76-.002018              2              1                    R  0      475663 510 5 5 1 8     6.0    2.0
 52 2023.350111 1.822E-29 4.682E+01.06320.069 4242.63000.74-.002298              3              2                    P  6      475663 510 5 5 1 8    22.0   26.0
 53 2023.438766 3.112E-30 4.761E+01.06510.071 4212.97330.74-.002148              3              2                    P  5      475663 510 5 5 1 8     9.0   11.0
 56 2023.469062 1.017E-24 1.478E+01.05690.062  279.01700.74-.002736              1              0                    P 12      475663 510 5 5 1 8   276.0  300.0
 52 2024.912998 2.083E-25 2.999E+01.05690.062 2380.10250.74-.002736              2              1                    P 12      475663 510 5 5 1 8    46.0   50.0
 52 2025.024699 7.817E-22 1.481E+01.05240.056  627.93240.68-.002828              1              0                    P 18      475663 510 5 5 1 8    70.0   74.0
 51 2025.144711 1.070E-24 3.012E+01.04960.053 3105.64790.67-.002831              2              1                    P 22      475623 510 5 5 1 8    43.0   45.0
 53 2025.219890 4.288E-26 3.007E+01.05770.063 2331.56740.75-.002699              2              1                    P 11      475663 510 5 5 1 8    21.0   23.0
 53 2025.553241 1.826E-22 1.481E+01.05310.057  559.76050.69-.002822              1              0                    P 17      475663 510 5 5 1 8    33.0   35.0
 56 2025.758302 1.092E-28 3.156E+01.06510.071 2121.65780.74-.002148              2              1                    P  5      475663 510 5 5 1 8   108.0  132.0
 51 2025.876269 3.518E-28 4.551E+01.05380.058 4773.01610.70-.002814              3              2                    P 16      475663 510 5 5 1 8    31.0   33.0
 55 2025.927275 6.622E-24 1.561E+01.06510.071   52.38770.74-.002148              1              0                    P  5      475663 510 5 5 1 8    18.0   22.0
 54 2026.307041 6.939E-24 1.491E+01.04960.053  946.73700.67-.002831              1              0                    P 22      475623 510 5 5 1 8   258.0  270.0
 54 2026.438835 4.627E-31 4.583E+01.05860.064 4409.13950.75-.002651              3              2                    P 10      475663 510 5 5 1 8   114.0  126.0
 55 2026.472854 3.258E-28 2.249E+01.07570.081 2047.15430.75-.001922              2              1                    R  1      475663 510 5 5 1 8    10.0    6.0
 54 2027.109705 2.945E-27 3.006E+01.05380.058 2621.00170.70-.002814              2              1                    P 16      475663 510 5 5 1 8   186.0  198.0
 52 2027.122148 1.691E-29 4.796E+01.06510.071 4220.97180.74-.002148              3              2                    P  5      475663 510 5 5 1 8    18.0   22.0
 53 2027.164416 2.722E-30 4.924E+01.06770.074 4194.99150.74-.001961              3              2                    P  4      475663 510 5 5 1 8     7.0    9.0
 56 2027.385121 1.151E-24 1.493E+01.05770.063  236.10810.75-.002699              1              0                    P 11      475663 510 5 5 1 8   252.0  276.0
 51 2027.649176 2.060E-21 1.508E+01.04650.049 1449.93590.67-.002819              1              0                    P 27      475623 510 5 5 1 8    53.0   55.0
 52 2028.907205 2.365E-25 3.028E+01.05770.063 2336.42240.75-.002699              2              1                    P 11      475663 510 5 5 1 8    42.0   46.0
 53 2029.167250 4.742E-26 3.038E+01.05860.064 2291.67320.75-.002651              2              1                    P 10      475663 510 5 5 1 8    19.0   21.0
 52 2029.236273 1.020E-21 1.493E+01.05310.057  561.89580.69-.002822              1              0                    P 17      475663 510 5 5 1 8    66.0   70.0
 56 2029.430073 9.542E-29 3.263E+01.06770.074 2103.92360.74-.001961              2              1                    P  4      475663 510 5 5 1 8    84.0  108.0
 55 2029.540050 5.778E-24 1.615E+01.06770.074   34.92610.74-.001961              1              0                    P  4      475663 510 5 5 1 8    14.0   18.0
 51 2029.655904 1.536E-24 3.035E+01.05030.053 3022.08730.67-.002832              2              1                    P 21      475623 510 5 5 1 8    41.0   43.0
 53 2029.717545 2.328E-22 1.493E+01.05380.058  497.61620.70-.002814              1              0                    P 16      475663 510 5 5 1 8    31.0   33.0
